id,recency,history,used_discount,used_bogo,zip_code,is_referral,channel,offer,conversion
57180,8,68.86,1,0,Surburban,1,Web,Discount,0
57181,4,29.99,1,0,Surburban,1,Web,Buy One Get One,0
57182,11,218.27,0,1,Urban,1,Web,Buy One Get One,0
57183,9,177.67,0,1,Surburban,1,Web,Discount,0
57184,11,99.34,1,0,Surburban,0,Web,Buy One Get One,0
57185,2,218.07,1,1,Rural,0,Web,Discount,0
57186,11,69.36,1,0,Surburban,0,Phone,No Offer,0
57187,1,785.05,1,1,Urban,1,Multichannel,Buy One Get One,1
57188,6,143.54,1,0,Surburban,0,Phone,Buy One Get One,1
57189,5,35.82,1,0,Rural,0,Phone,Buy One Get One,0
57190,3,142.4,0,1,Urban,1,Phone,Buy One Get One,0
57191,12,222,1,0,Surburban,1,Multichannel,Discount,0
57192,11,298.8,1,0,Surburban,0,Web,Buy One Get One,0
57193,5,356.74,1,0,Urban,0,Phone,Discount,0
57194,1,143.1,0,1,Surburban,1,Web,Buy One Get One,0
57195,2,390.21,1,0,Surburban,0,Web,Discount,1
57196,4,604.36,0,1,Surburban,1,Multichannel,No Offer,0
57197,5,142.94,1,0,Surburban,1,Phone,Discount,1
57198,6,159.2,0,1,Surburban,0,Web,No Offer,1
57199,5,78.09,0,1,Urban,1,Phone,No Offer,0
57200,6,29.99,0,1,Surburban,0,Phone,No Offer,0
57201,10,228.39,1,0,Urban,0,Web,No Offer,0
57202,9,363.98,1,1,Surburban,0,Phone,No Offer,1
57203,8,220.96,1,0,Urban,0,Phone,Buy One Get One,0
57204,10,145.05,1,0,Rural,1,Phone,Discount,0
57205,8,29.99,1,0,Urban,0,Web,Buy One Get One,0
57206,8,434.88,0,1,Urban,0,Web,Buy One Get One,1
57207,4,74.04,0,1,Urban,0,Web,Buy One Get One,0
57208,2,148.68,0,1,Surburban,0,Web,Buy One Get One,0
57209,3,678.11,1,1,Surburban,1,Multichannel,Buy One Get One,0
57210,2,777.91,1,1,Surburban,1,Phone,No Offer,0
57211,2,74.06,0,1,Surburban,0,Web,No Offer,1
57212,9,111.21,1,0,Surburban,0,Phone,Discount,0
57213,1,1228.36,1,1,Surburban,1,Multichannel,Discount,0
57214,10,206.78,1,1,Urban,0,Phone,Buy One Get One,0
57215,8,278.19,0,1,Rural,0,Web,No Offer,0
57216,10,29.99,0,1,Urban,1,Web,No Offer,0
57217,2,171.9,1,0,Surburban,1,Web,Discount,0
57218,1,42.15,1,0,Surburban,1,Web,Buy One Get One,1
57219,9,51.32,0,1,Surburban,0,Web,Buy One Get One,0
57220,3,228.98,0,1,Surburban,0,Phone,Discount,1
57221,12,54.9,1,0,Surburban,1,Phone,Buy One Get One,0
57222,3,475.8,1,1,Surburban,0,Phone,Discount,0
57223,4,281.13,1,0,Surburban,0,Phone,Discount,0
57224,10,261.97,0,1,Urban,1,Web,Buy One Get One,0
57225,1,85.33,0,1,Urban,0,Web,No Offer,0
57226,5,132.93,1,0,Rural,1,Web,Discount,0
57227,10,138.3,0,1,Surburban,1,Phone,No Offer,0
57228,10,214.14,1,0,Rural,0,Web,Discount,0
57229,5,79.29,0,1,Surburban,1,Phone,Buy One Get One,0
57230,7,379.26,1,0,Urban,0,Multichannel,Discount,0
57231,4,116.22,1,0,Surburban,0,Web,Buy One Get One,0
57232,1,165.29,1,0,Surburban,1,Web,Buy One Get One,0
57233,9,68.14,0,1,Surburban,0,Web,Buy One Get One,0
57234,2,1168.62,1,0,Urban,1,Multichannel,No Offer,0
57235,1,79.69,0,1,Urban,0,Phone,Discount,0
57236,2,105.14,1,0,Rural,1,Phone,Buy One Get One,0
57237,1,519.07,0,1,Surburban,1,Web,Discount,0
57238,11,138.99,0,1,Urban,1,Phone,No Offer,0
57239,10,56.75,1,0,Surburban,0,Web,Discount,0
57240,2,36.19,0,1,Surburban,1,Phone,No Offer,0
57241,6,431.61,1,1,Surburban,0,Phone,No Offer,0
57242,8,141.19,1,0,Surburban,1,Web,Buy One Get One,0
57243,12,29.99,1,0,Urban,0,Phone,No Offer,0
57244,6,208.01,0,1,Surburban,0,Web,Buy One Get One,0
57245,11,283.36,0,1,Urban,0,Phone,Buy One Get One,0
57246,7,29.99,0,1,Urban,1,Phone,Discount,0
57247,6,31.79,1,0,Rural,0,Phone,Discount,0
57248,3,61.74,1,0,Surburban,1,Web,No Offer,0
57249,2,91.46,0,1,Urban,1,Web,No Offer,0
57250,2,117.52,1,0,Rural,1,Phone,No Offer,0
57251,5,709,1,1,Urban,1,Phone,No Offer,0
57252,2,209.06,1,0,Rural,0,Phone,Buy One Get One,0
57253,10,29.99,0,1,Rural,0,Phone,Buy One Get One,0
57254,4,46.64,0,1,Urban,1,Web,Discount,1
57255,10,148.79,0,1,Surburban,1,Web,Buy One Get One,1
57256,6,509.89,1,0,Surburban,1,Web,Discount,0
57257,1,1264.58,1,1,Urban,1,Phone,Discount,0
57258,1,131.01,0,1,Surburban,0,Web,No Offer,1
57259,11,207.36,1,1,Urban,1,Web,No Offer,0
57260,12,330.58,1,1,Surburban,1,Phone,Discount,0
57261,9,277.77,0,1,Urban,0,Web,Buy One Get One,0
57262,2,30.22,0,1,Rural,0,Phone,Buy One Get One,0
57263,2,167.11,1,0,Surburban,0,Phone,Buy One Get One,0
57264,2,46.41,0,1,Rural,0,Web,Discount,0
57265,1,346.3,0,1,Urban,0,Multichannel,Buy One Get One,0
57266,5,621.66,1,1,Urban,1,Phone,Discount,0
57267,1,1032.18,1,0,Urban,1,Web,Discount,0
57268,6,371.9,0,1,Surburban,0,Web,No Offer,0
57269,10,80.49,0,1,Urban,0,Web,Discount,0
57270,3,409.94,1,0,Urban,0,Phone,No Offer,0
57271,3,507.32,1,1,Rural,1,Phone,Discount,0
57272,5,29.99,0,1,Surburban,1,Phone,Discount,0
57273,8,172.58,1,0,Surburban,1,Phone,No Offer,0
57274,9,172.17,1,0,Urban,1,Phone,Buy One Get One,0
57275,10,29.99,0,1,Urban,0,Web,Discount,0
57276,9,104.94,1,0,Surburban,0,Phone,Buy One Get One,0
57277,2,100.6,0,1,Urban,1,Phone,No Offer,0
57278,9,506.34,1,0,Urban,1,Multichannel,Discount,0
57279,2,29.99,1,0,Rural,0,Phone,Discount,0
57280,3,173.56,1,0,Urban,0,Web,Discount,0
57281,10,512.58,0,1,Surburban,1,Web,Discount,0
57282,4,29.99,1,0,Urban,0,Phone,Discount,0
57283,9,382.56,0,1,Surburban,0,Web,Buy One Get One,1
57284,6,102.92,1,0,Surburban,1,Phone,Discount,0
57285,7,175.03,1,0,Urban,1,Phone,Discount,0
57286,3,436.93,1,0,Surburban,0,Phone,No Offer,0
57287,12,54.27,1,0,Urban,0,Web,No Offer,0
57288,9,334.88,1,0,Urban,1,Phone,Buy One Get One,0
57289,2,231.99,1,1,Urban,1,Phone,Buy One Get One,0
57290,9,83.87,1,0,Urban,0,Phone,No Offer,0
57291,2,226.55,1,0,Surburban,1,Phone,Discount,0
57292,10,327.8,1,0,Urban,1,Multichannel,Discount,0
57293,1,421.19,1,0,Surburban,0,Multichannel,Buy One Get One,1
57294,10,313.77,1,0,Rural,0,Web,Buy One Get One,0
57295,3,34.18,1,0,Urban,1,Web,Discount,0
57296,1,270.32,1,0,Urban,0,Phone,Discount,0
57297,5,495,0,1,Surburban,0,Web,Buy One Get One,1
57298,1,458.5,1,0,Surburban,0,Web,Discount,0
57299,3,719.56,1,0,Urban,1,Multichannel,No Offer,1
57300,5,338.42,0,1,Rural,0,Multichannel,Discount,0
57301,1,59.45,0,1,Rural,1,Web,Discount,0
57302,10,132.76,0,1,Urban,1,Phone,No Offer,0
57303,10,45.18,0,1,Urban,1,Web,Buy One Get One,0
57304,3,64.1,1,0,Surburban,1,Web,Buy One Get One,0
57305,5,680.74,1,1,Surburban,1,Phone,No Offer,0
57306,11,29.99,1,0,Urban,1,Phone,No Offer,0
57307,5,387.83,1,1,Surburban,0,Phone,Buy One Get One,0
57308,4,537.19,1,0,Urban,1,Multichannel,Buy One Get One,0
57309,7,31.54,1,0,Surburban,1,Phone,No Offer,0
57310,9,176.29,1,0,Surburban,1,Web,Discount,0
57311,5,78.08,0,1,Urban,1,Phone,No Offer,0
57312,6,45,0,1,Urban,0,Phone,Buy One Get One,0
57313,10,57.33,1,0,Surburban,1,Web,Discount,0
57314,6,29.99,1,0,Surburban,0,Phone,Buy One Get One,0
57315,1,182.11,1,0,Surburban,0,Phone,Buy One Get One,0
57316,9,777.4,1,0,Urban,1,Multichannel,Discount,0
57317,1,29.99,1,0,Urban,1,Web,Buy One Get One,0
57318,2,70.48,0,1,Urban,1,Phone,Discount,0
57319,1,396.43,1,0,Rural,0,Multichannel,No Offer,0
57320,12,230.22,0,1,Urban,1,Web,No Offer,0
57321,3,34.33,1,0,Surburban,0,Web,Discount,0
57322,7,114.58,0,1,Urban,0,Phone,Discount,0
57323,11,118.48,0,1,Urban,0,Phone,Buy One Get One,0
57324,3,38.51,1,0,Urban,0,Phone,Buy One Get One,0
57325,7,80.06,0,1,Surburban,1,Web,No Offer,0
57326,10,175.88,1,0,Surburban,1,Web,No Offer,0
57327,2,183.77,0,1,Rural,0,Web,Buy One Get One,1
57328,12,60.86,1,0,Surburban,1,Phone,Buy One Get One,0
57329,3,161.29,1,0,Surburban,0,Web,Discount,0
57330,5,205.12,1,1,Urban,0,Phone,Buy One Get One,0
57331,1,433.38,1,0,Urban,0,Multichannel,Discount,0
57332,8,164.04,1,0,Rural,0,Web,No Offer,0
57333,3,29.99,1,0,Surburban,1,Phone,Discount,0
57334,2,154.96,0,1,Surburban,0,Phone,No Offer,0
57335,11,202.75,1,0,Rural,0,Web,No Offer,0
57336,2,29.99,1,0,Surburban,1,Phone,Buy One Get One,0
57337,5,53.49,0,1,Urban,1,Phone,Buy One Get One,0
57338,10,77.34,1,0,Surburban,0,Phone,Discount,0
57339,3,29.99,1,0,Urban,1,Phone,No Offer,0
57340,1,331.95,1,1,Urban,0,Multichannel,Buy One Get One,0
57341,3,294.86,0,1,Rural,0,Web,No Offer,0
57342,10,335.79,0,1,Urban,0,Multichannel,Buy One Get One,0
57343,3,450.54,0,1,Rural,0,Phone,Buy One Get One,0
57344,1,1551.66,1,1,Surburban,1,Multichannel,No Offer,1
57345,10,128.18,1,0,Surburban,0,Web,Discount,0
57346,11,29.99,1,0,Urban,1,Web,Discount,0
57347,5,109.54,1,0,Rural,0,Phone,Buy One Get One,0
57348,3,181.9,0,1,Rural,1,Web,No Offer,0
57349,12,53.79,0,1,Rural,0,Phone,Discount,0
57350,7,98.12,0,1,Urban,0,Web,No Offer,0
57351,10,184.74,1,0,Surburban,1,Phone,Buy One Get One,0
57352,4,277.21,0,1,Urban,1,Phone,No Offer,0
57353,9,151.97,0,1,Urban,1,Web,Buy One Get One,0
57354,11,29.99,1,0,Surburban,1,Web,Buy One Get One,0
57355,11,375.47,1,1,Surburban,0,Phone,Buy One Get One,0
57356,3,73.91,0,1,Urban,1,Web,No Offer,0
57357,9,29.99,0,1,Urban,1,Web,Buy One Get One,0
57358,2,188.72,0,1,Urban,1,Phone,Buy One Get One,0
57359,10,78.64,1,0,Surburban,1,Phone,No Offer,0
57360,2,33.58,0,1,Rural,1,Web,Discount,0
57361,3,448.91,1,0,Surburban,1,Phone,No Offer,0
57362,1,180.1,1,0,Urban,1,Phone,No Offer,0
57363,1,657.63,1,1,Urban,1,Multichannel,No Offer,0
57364,11,29.99,0,1,Surburban,0,Phone,Buy One Get One,0
57365,5,144.74,0,1,Urban,0,Web,Discount,0
57366,4,309.9,0,1,Surburban,0,Web,Buy One Get One,0
57367,1,29.99,1,0,Urban,0,Web,No Offer,0
57368,5,184.92,0,1,Urban,1,Phone,Buy One Get One,1
57369,8,281.1,1,1,Urban,0,Phone,Buy One Get One,0
57370,2,58.24,1,0,Urban,1,Web,Buy One Get One,0
57371,2,467.65,1,0,Surburban,0,Multichannel,Discount,1
57372,10,551.19,1,0,Rural,1,Multichannel,Buy One Get One,0
57373,2,412.44,1,0,Rural,0,Web,No Offer,0
57374,3,688.89,1,0,Surburban,1,Multichannel,No Offer,0
57375,9,37.8,0,1,Surburban,0,Web,Discount,0
57376,4,514.16,1,0,Rural,1,Multichannel,Buy One Get One,0
57377,7,424.67,1,1,Surburban,0,Multichannel,Discount,0
57378,7,95.13,1,0,Urban,1,Phone,Discount,0
57379,11,29.99,0,1,Surburban,1,Web,No Offer,0
57380,11,217.67,1,0,Urban,1,Phone,No Offer,0
57381,8,29.99,0,1,Surburban,1,Phone,No Offer,0
57382,8,70.2,1,0,Surburban,0,Web,No Offer,0
57383,9,112.56,0,1,Surburban,0,Phone,No Offer,0
57384,10,29.99,0,1,Surburban,0,Phone,Discount,1
57385,11,282.32,0,1,Surburban,1,Web,Buy One Get One,0
57386,4,29.99,0,1,Urban,1,Web,Buy One Get One,1
57387,9,29.99,1,0,Surburban,0,Phone,No Offer,0
57388,2,2129.05,0,1,Urban,1,Web,Discount,0
57389,4,80.23,0,1,Rural,0,Web,Discount,1
57390,9,111.34,0,1,Surburban,0,Phone,Buy One Get One,0
57391,10,29.99,1,0,Surburban,0,Phone,Discount,0
57392,11,29.99,1,0,Urban,0,Web,No Offer,0
57393,1,512.02,1,0,Rural,1,Phone,Discount,0
57394,5,176.33,0,1,Rural,1,Web,Buy One Get One,0
57395,7,531.33,0,1,Surburban,1,Phone,Discount,0
57396,5,136.37,0,1,Urban,1,Phone,No Offer,0
57397,4,487.15,1,0,Urban,0,Multichannel,Discount,0
57398,3,380.64,1,0,Urban,0,Web,Discount,1
57399,10,149.41,0,1,Surburban,1,Web,Buy One Get One,0
57400,2,48.78,0,1,Urban,1,Web,Discount,0
57401,9,270.05,1,0,Surburban,1,Multichannel,Discount,0
57402,1,478.33,1,0,Surburban,0,Multichannel,Buy One Get One,0
57403,7,415.85,1,1,Surburban,0,Multichannel,No Offer,0
57404,8,32.47,1,0,Urban,1,Phone,No Offer,0
57405,10,209.57,0,1,Surburban,0,Phone,Discount,0
57406,10,391.68,1,0,Surburban,0,Phone,Buy One Get One,1
57407,7,273.52,1,1,Urban,0,Phone,Buy One Get One,0
57408,6,29.99,1,0,Surburban,1,Web,No Offer,1
57409,6,29.99,1,0,Urban,1,Web,No Offer,0
57410,5,56.58,0,1,Rural,0,Phone,Discount,0
57411,4,859.53,0,1,Surburban,1,Multichannel,Discount,0
57412,8,302.62,1,1,Surburban,0,Web,Buy One Get One,0
57413,2,216.99,0,1,Urban,0,Phone,Buy One Get One,0
57414,11,45.81,1,0,Urban,0,Web,Discount,0
57415,2,427.63,1,0,Surburban,1,Web,Discount,0
57416,2,68.43,0,1,Urban,0,Web,Discount,0
57417,3,382.74,0,1,Surburban,1,Web,Buy One Get One,0
57418,2,131.95,1,0,Urban,0,Web,Discount,0
57419,2,692.66,1,1,Urban,1,Multichannel,Discount,1
57420,4,253.24,1,0,Surburban,1,Web,No Offer,0
57421,5,29.99,1,0,Rural,1,Web,Discount,1
57422,3,276.24,0,1,Urban,0,Phone,Buy One Get One,0
57423,8,147.33,0,1,Surburban,1,Web,Buy One Get One,0
57424,1,31.98,0,1,Urban,0,Phone,Discount,0
57425,1,424.03,0,1,Surburban,1,Phone,Buy One Get One,0
57426,3,613.01,0,1,Urban,1,Phone,Buy One Get One,0
57427,1,29.99,1,0,Rural,0,Phone,Discount,0
57428,6,111.12,1,0,Surburban,1,Web,Buy One Get One,0
57429,11,270.44,1,0,Rural,0,Phone,Discount,0
57430,4,390.36,1,0,Urban,0,Web,No Offer,1
57431,1,1057.19,1,0,Urban,1,Phone,Buy One Get One,1
57432,5,682.87,1,0,Surburban,1,Phone,No Offer,0
57433,7,99.93,1,0,Surburban,1,Web,Buy One Get One,0
57434,3,29.99,1,0,Urban,0,Phone,Buy One Get One,0
57435,5,222.9,1,1,Surburban,1,Phone,No Offer,0
57436,8,29.99,0,1,Urban,1,Phone,No Offer,0
57437,1,71.31,1,0,Surburban,1,Phone,No Offer,0
57438,4,52.67,1,0,Urban,0,Web,No Offer,0
57439,10,59.78,0,1,Rural,1,Phone,Discount,0
57440,2,292.49,1,0,Rural,0,Web,Discount,1
57441,10,251.15,1,1,Urban,1,Web,Buy One Get One,0
57442,1,85.42,1,0,Surburban,0,Phone,No Offer,0
57443,7,244.77,1,0,Surburban,0,Multichannel,No Offer,0
57444,9,427.27,1,1,Urban,1,Multichannel,No Offer,0
57445,4,209.77,0,1,Rural,1,Web,Buy One Get One,0
57446,11,49.06,1,0,Rural,0,Phone,No Offer,0
57447,11,45.09,1,0,Urban,1,Web,Buy One Get One,0
57448,1,92.4,0,1,Urban,1,Web,Discount,0
57449,5,64.54,0,1,Urban,1,Web,Discount,0
57450,10,104.99,1,0,Surburban,0,Web,No Offer,0
57451,5,187.17,1,0,Urban,0,Web,Buy One Get One,0
57452,6,80.24,0,1,Surburban,1,Phone,Buy One Get One,0
57453,4,55.76,1,0,Urban,0,Web,No Offer,0
57454,9,79.22,0,1,Urban,0,Web,Buy One Get One,1
57455,7,81.35,1,0,Surburban,0,Phone,No Offer,0
57456,2,93.7,0,1,Surburban,1,Web,No Offer,0
57457,12,116.85,1,0,Urban,1,Phone,Buy One Get One,0
57458,1,544.59,0,1,Urban,1,Web,Discount,0
57459,7,134.17,0,1,Urban,0,Web,Buy One Get One,0
57460,1,248.36,0,1,Urban,0,Multichannel,No Offer,0
57461,2,523.65,0,1,Surburban,1,Phone,Discount,0
57462,1,279.62,1,1,Urban,0,Multichannel,No Offer,0
57463,1,76.88,1,0,Rural,1,Web,Buy One Get One,1
57464,5,1456.75,1,1,Surburban,1,Phone,Discount,0
57465,9,123.18,1,0,Surburban,0,Web,Discount,0
57466,10,43.83,0,1,Urban,0,Web,No Offer,0
57467,10,298.78,1,1,Surburban,0,Web,Discount,0
57468,1,29.99,0,1,Urban,1,Web,Buy One Get One,0
57469,10,602.27,0,1,Surburban,1,Phone,Discount,0
57470,2,528.36,1,0,Rural,1,Multichannel,No Offer,0
57471,3,263.29,1,1,Surburban,0,Phone,Buy One Get One,1
57472,2,169.85,1,0,Surburban,0,Phone,Discount,1
57473,9,159.13,1,0,Surburban,1,Phone,No Offer,0
57474,7,29.99,0,1,Surburban,0,Web,No Offer,0
57475,9,201.84,1,0,Urban,0,Multichannel,No Offer,0
57476,2,59.58,0,1,Urban,0,Web,Buy One Get One,0
57477,8,105.46,0,1,Rural,1,Web,Buy One Get One,0
57478,1,29.99,0,1,Surburban,1,Web,Buy One Get One,1
57479,1,116.02,1,0,Surburban,0,Web,No Offer,0
57480,1,167.35,1,0,Surburban,0,Phone,Buy One Get One,0
57481,10,29.99,1,0,Surburban,1,Phone,Discount,0
57482,6,89.08,1,0,Surburban,0,Web,Discount,0
57483,1,504.95,0,1,Urban,1,Phone,Discount,1
57484,12,34.8,0,1,Surburban,0,Web,Discount,0
57485,7,493.73,0,1,Surburban,0,Multichannel,Discount,0
57486,1,841.12,1,0,Urban,1,Phone,Discount,1
57487,6,29.99,1,0,Urban,1,Phone,Discount,0
57488,5,36.92,0,1,Urban,1,Phone,No Offer,0
57489,10,298.98,1,0,Surburban,0,Multichannel,Discount,0
57490,8,290.75,1,1,Surburban,1,Phone,Discount,0
57491,4,68.76,1,0,Rural,0,Phone,Buy One Get One,0
57492,2,718.66,0,1,Surburban,1,Web,Discount,0
57493,6,253.78,0,1,Rural,1,Phone,No Offer,0
57494,5,822.91,1,1,Urban,1,Multichannel,Buy One Get One,0
57495,5,29.99,0,1,Surburban,0,Web,Discount,1
57496,10,146.25,0,1,Surburban,1,Web,Buy One Get One,0
57497,2,59.96,1,0,Surburban,0,Web,Buy One Get One,0
57498,1,188.86,1,0,Rural,1,Web,No Offer,0
57499,6,251,1,0,Surburban,1,Phone,Discount,0
57500,2,105.37,0,1,Urban,0,Web,Discount,0
57501,10,29.99,0,1,Surburban,0,Web,Discount,0
57502,7,275.11,0,1,Urban,1,Phone,No Offer,0
57503,11,395.82,0,1,Surburban,0,Web,Discount,1
57504,3,696.34,1,1,Urban,1,Multichannel,Buy One Get One,1
57505,6,122.57,0,1,Urban,1,Phone,Discount,0
57506,10,206.92,0,1,Surburban,1,Web,Buy One Get One,0
57507,1,47.89,1,0,Urban,1,Phone,No Offer,0
57508,1,661.66,0,1,Urban,1,Phone,Discount,0
57509,1,30.83,0,1,Surburban,1,Web,No Offer,0
57510,4,43.48,1,0,Surburban,0,Web,Buy One Get One,0
57511,3,234.46,1,1,Rural,1,Phone,No Offer,0
57512,4,211.29,0,1,Rural,0,Phone,Discount,0
57513,4,725.71,1,1,Rural,1,Multichannel,No Offer,1
57514,3,821.85,1,0,Rural,1,Web,Discount,0
57515,1,525.53,0,1,Urban,1,Multichannel,Buy One Get One,0
57516,6,63.37,0,1,Urban,0,Web,Buy One Get One,1
57517,4,321.57,1,0,Surburban,0,Multichannel,Buy One Get One,0
57518,9,205.85,0,1,Surburban,0,Phone,Buy One Get One,0
57519,8,29.99,0,1,Rural,1,Web,Discount,0
57520,10,85.86,0,1,Urban,1,Web,Discount,0
57521,3,306.1,1,0,Rural,0,Phone,Buy One Get One,0
57522,3,55.58,1,0,Urban,1,Web,Discount,0
57523,2,152.46,0,1,Rural,0,Phone,No Offer,0
57524,3,212.24,1,1,Urban,0,Phone,Discount,0
57525,7,60.76,1,0,Surburban,0,Web,No Offer,0
57526,3,232.81,1,0,Urban,1,Web,Buy One Get One,0
57527,1,1029.93,1,0,Rural,1,Web,Discount,0
57528,1,63.9,0,1,Surburban,0,Phone,No Offer,0
57529,1,189.9,1,0,Surburban,1,Phone,Discount,0
57530,1,55.64,0,1,Urban,0,Phone,Discount,0
57531,11,29.99,0,1,Surburban,0,Phone,No Offer,0
57532,6,41.13,1,0,Surburban,0,Phone,Buy One Get One,0
57533,6,147.17,0,1,Surburban,0,Web,No Offer,1
57534,4,282.08,1,1,Rural,1,Phone,Discount,0
57535,10,828.84,0,1,Urban,1,Phone,Buy One Get One,0
57536,10,196.25,1,0,Rural,0,Web,No Offer,0
57537,3,1423.33,0,1,Surburban,1,Web,Buy One Get One,0
57538,8,785.81,1,1,Rural,1,Multichannel,Discount,0
57539,4,638.55,0,1,Urban,1,Web,Discount,0
57540,10,61.71,1,0,Surburban,0,Web,No Offer,0
57541,3,435.14,1,0,Urban,1,Multichannel,Buy One Get One,0
57542,6,211.69,0,1,Urban,1,Multichannel,Discount,0
57543,4,29.99,1,0,Surburban,1,Phone,No Offer,1
57544,1,68.76,1,0,Urban,0,Web,Discount,1
57545,3,32.15,0,1,Rural,1,Phone,Discount,0
57546,9,665.04,0,1,Surburban,1,Phone,No Offer,0
57547,1,406.75,1,1,Surburban,0,Web,Discount,1
57548,1,77.24,0,1,Surburban,1,Phone,Buy One Get One,0
57549,1,247.9,1,0,Surburban,0,Web,Buy One Get One,0
57550,8,29.99,1,0,Surburban,0,Phone,Buy One Get One,0
57551,5,29.99,1,0,Urban,1,Web,Buy One Get One,0
57552,1,105.29,0,1,Urban,1,Web,Buy One Get One,0
57553,8,239.15,1,0,Urban,0,Web,Discount,0
57554,10,29.99,1,0,Rural,0,Web,Buy One Get One,1
57555,6,307.03,0,1,Surburban,0,Web,Discount,0
57556,9,707.2,1,0,Surburban,1,Web,No Offer,0
57557,12,135.97,0,1,Surburban,1,Phone,Discount,0
57558,5,82.16,0,1,Urban,0,Web,No Offer,0
57559,10,36.94,0,1,Rural,1,Phone,Buy One Get One,0
57560,11,441.15,1,0,Surburban,0,Multichannel,Buy One Get One,0
57561,9,99.4,1,0,Surburban,1,Phone,Buy One Get One,0
57562,11,198.75,0,1,Surburban,1,Web,Discount,1
57563,12,32.32,0,1,Surburban,1,Web,Discount,0
57564,8,524.31,0,1,Rural,1,Multichannel,Buy One Get One,0
57565,1,29.99,1,0,Surburban,1,Phone,Discount,0
57566,3,258.42,1,0,Urban,1,Phone,No Offer,0
57567,4,549.77,1,0,Rural,1,Multichannel,Buy One Get One,0
57568,4,102.49,0,1,Surburban,0,Phone,Buy One Get One,0
57569,2,537.21,1,0,Surburban,1,Multichannel,Buy One Get One,1
57570,1,45.5,0,1,Surburban,0,Web,Buy One Get One,0
57571,9,278.66,0,1,Rural,0,Web,Buy One Get One,0
57572,6,846.56,1,0,Urban,1,Multichannel,No Offer,0
57573,11,180.62,0,1,Surburban,0,Phone,Buy One Get One,0
57574,1,734.72,1,0,Surburban,1,Web,Discount,0
57575,1,76.39,1,0,Surburban,0,Phone,Buy One Get One,0
57576,5,53.16,1,0,Surburban,0,Phone,No Offer,0
57577,5,210,1,0,Surburban,0,Phone,Buy One Get One,1
57578,11,244.65,1,0,Urban,1,Web,Discount,0
57579,8,496.8,1,1,Rural,0,Multichannel,Discount,0
57580,10,29.99,1,0,Rural,0,Web,Buy One Get One,0
57581,2,102.48,1,0,Urban,0,Web,Buy One Get One,0
57582,2,29.99,1,0,Surburban,0,Web,No Offer,0
57583,10,192.15,1,0,Urban,1,Web,Buy One Get One,0
57584,11,29.99,1,0,Urban,0,Phone,Discount,1
57585,7,188.62,1,0,Urban,0,Web,Discount,1
57586,4,128.31,1,0,Rural,0,Phone,Buy One Get One,0
57587,10,203.29,0,1,Surburban,1,Web,Discount,0
57588,9,100.93,0,1,Rural,0,Phone,Buy One Get One,0
57589,8,29.99,1,0,Urban,1,Phone,Buy One Get One,0
57590,11,360.66,1,1,Urban,0,Multichannel,Buy One Get One,0
57591,2,273.79,0,1,Surburban,0,Web,Discount,0
57592,6,29.99,0,1,Surburban,0,Web,Discount,0
57593,1,122.69,0,1,Surburban,0,Web,Buy One Get One,0
57594,10,212.05,1,0,Surburban,1,Phone,Buy One Get One,0
57595,1,361.98,0,1,Urban,1,Multichannel,Buy One Get One,1
57596,1,147.47,0,1,Urban,0,Phone,Discount,0
57597,1,912.03,1,0,Urban,1,Phone,Discount,0
57598,4,79.67,1,0,Urban,1,Phone,Buy One Get One,0
57599,5,127.13,1,0,Surburban,0,Phone,Buy One Get One,0
57600,3,29.99,0,1,Urban,1,Phone,Buy One Get One,0
57601,12,29.99,0,1,Surburban,1,Phone,No Offer,0
57602,8,955.27,1,1,Urban,1,Phone,Buy One Get One,0
57603,2,288.45,1,1,Urban,1,Web,Discount,0
57604,2,2181.34,1,1,Surburban,1,Phone,Discount,0
57605,3,357.57,1,0,Rural,0,Phone,Buy One Get One,0
57606,2,772.6,1,1,Surburban,1,Phone,No Offer,0
57607,3,125.78,1,0,Urban,1,Phone,No Offer,0
57608,5,48.63,0,1,Surburban,0,Web,Discount,0
57609,3,106.06,0,1,Surburban,1,Phone,Discount,0
57610,3,235.59,0,1,Rural,1,Web,No Offer,0
57611,4,774.26,1,1,Surburban,1,Multichannel,Discount,1
57612,5,29.99,1,0,Surburban,1,Phone,No Offer,0
57613,3,114.1,0,1,Urban,1,Web,Discount,0
57614,3,420.53,0,1,Surburban,0,Phone,Buy One Get One,0
57615,6,214.18,0,1,Surburban,1,Multichannel,Buy One Get One,0
57616,7,46.52,0,1,Urban,0,Web,Discount,0
57617,4,818.93,1,0,Rural,1,Multichannel,Buy One Get One,0
57618,7,281.58,1,1,Urban,1,Multichannel,Discount,0
57619,6,386.52,0,1,Urban,0,Multichannel,No Offer,0
57620,12,75.21,0,1,Urban,0,Web,Buy One Get One,0
57621,7,314.09,0,1,Urban,1,Web,Buy One Get One,0
57622,10,29.99,1,0,Urban,1,Phone,Buy One Get One,0
57623,3,276.08,1,1,Surburban,0,Phone,Discount,0
57624,1,138.27,1,0,Urban,0,Phone,Buy One Get One,0
57625,3,29.99,0,1,Surburban,0,Phone,Buy One Get One,0
57626,1,107.78,1,0,Surburban,0,Phone,Buy One Get One,0
57627,9,316.16,1,1,Urban,0,Phone,Buy One Get One,0
57628,4,135.68,1,0,Urban,1,Phone,No Offer,0
